Generation,Seed,Elite_Fitness,Best_Fitness,Mean_Fitness,Best_Proxy,Best_Proxy_norm,Best_ESM,Best_ESM_norm,ESM_cache,Fitness_cache
68,42,0.7245074950989523,0.7355209813807398,0.6722117431816966,0.5791628671788553,0.7585281607783104,3.5309468547503156,0.7256607616389239,18587,0
69,42,0.7246293955621037,0.7355209813807398,0.6727284756517691,0.5791628671788553,0.7585281607783104,3.5309468547503156,0.7256607616389239,18856,0
70,42,0.7252988447231711,0.7355209813807398,0.6746426426253741,0.5791628671788553,0.7585281607783104,3.5309468547503156,0.7256607616389239,19125,0
71,42,0.7253844766362305,0.7355209813807398,0.6759020208596104,0.5791628671788553,0.7585281607783104,3.5309468547503156,0.7256607616389239,19394,0
72,42,0.7257109848775626,0.7355209813807398,0.6755826182615524,0.5791628671788553,0.7585281607783104,3.5309468547503156,0.7256607616389239,19662,0
73,42,0.7265912077642402,0.7355209813807398,0.6775099553699803,0.5791628671788553,0.7585281607783104,3.5309468547503156,0.7256607616389239,19932,0
74,42,0.728290798936591,0.7355209813807398,0.6755614428496401,0.5791628671788553,0.7585281607783104,3.5309468547503156,0.7256607616389239,20201,0
75,42,0.7286299638979121,0.7355209813807398,0.6776661461716016,0.5791628671788553,0.7585281607783104,3.5309468547503156,0.7256607616389239,20471,0
76,42,0.729845999355055,0.7399019516507483,0.6804002889550795,0.5668958208479294,0.7417512264147685,3.6519846479098,0.7391094053233112,20739,0
77,42,0.7301230637692541,0.7399019516507483,0.6807503734871218,0.5668958208479294,0.7417512264147685,3.6519846479098,0.7391094053233112,21007,0
78,42,0.7310529548764146,0.7399019516507483,0.6804016461969179,0.5668958208479294,0.7417512264147685,3.6519846479098,0.7391094053233112,21277,0
79,42,0.731891427649378,0.7409196251058565,0.6823296979149963,0.5729087579569648,0.7499747749764195,3.6333496193091075,0.7370388465899009,21545,0
80,42,0.732446876338218,0.7409196251058565,0.683166754428065,0.5729087579569648,0.7499747749764195,3.6333496193091075,0.7370388465899009,21812,0
81,42,0.7334661726494105,0.7409196251058565,0.6864604810379283,0.5729087579569648,0.7499747749764195,3.6333496193091075,0.7370388465899009,22079,0
82,42,0.7336458570687955,0.7409196251058565,0.6830805702951355,0.5729087579569648,0.7499747749764195,3.6333496193091075,0.7370388465899009,22346,0
83,42,0.734138451074591,0.7409196251058565,0.685827043833844,0.5729087579569648,0.7499747749764195,3.6333496193091075,0.7370388465899009,22616,0
84,42,0.7350058717251358,0.7428008409783222,0.6872985287019534,0.5644634326643662,0.7384245888688242,3.702087398370107,0.7446763775966786,22885,0
85,42,0.7357154793837931,0.7428008409783222,0.6853305137253964,0.5644634326643662,0.7384245888688242,3.702087398370107,0.7446763775966786,23154,0
86,42,0.7367519874087457,0.7438404086654732,0.6877879141681984,0.5712817044677612,0.7477495474148732,3.67948557138443,0.7421650634871589,23423,0
87,42,0.7367519874087457,0.7438404086654732,0.6857308659800988,0.5712817044677612,0.7477495474148732,3.67948557138443,0.7421650634871589,23691,0
88,42,0.7371824148176312,0.7438404086654732,0.6872507436187202,0.5712817044677612,0.7477495474148732,3.67948557138443,0.7421650634871589,23959,0
89,42,0.7381914255819858,0.745365271608596,0.688077812096575,0.5697086099177737,0.7455981163938417,3.7073893288771314,0.7452654809863479,24228,0
90,42,0.7387825039248502,0.745365271608596,0.690332749220625,0.5697086099177737,0.7455981163938417,3.7073893288771314,0.7452654809863479,24496,0
91,42,0.7394753650669764,0.745365271608596,0.6914721321510435,0.5697086099177737,0.7455981163938417,3.7073893288771314,0.7452654809863479,24765,0
92,42,0.7398469724414269,0.745365271608596,0.6903238331608779,0.5697086099177737,0.7455981163938417,3.7073893288771314,0.7452654809863479,25034,0
93,42,0.7405630015135745,0.7491393616038062,0.691774035545422,0.5732909540373157,0.7504974825933203,3.737015787760417,0.7485573097511574,25304,0
94,42,0.7414904074622908,0.7491393616038062,0.6912138856415825,0.5732909540373157,0.7504974825933203,3.737015787760417,0.7485573097511574,25573,0
95,42,0.7417536728481399,0.7491393616038062,0.6906459191219247,0.5732909540373157,0.7504974825933203,3.737015787760417,0.7485573097511574,25842,0
96,42,0.7419243382938704,0.7491393616038062,0.6921269885470446,0.5732909540373157,0.7504974825933203,3.737015787760417,0.7485573097511574,26109,0
97,42,0.7425865038049178,0.7515885863703518,0.6931833164586299,0.5717413081033055,0.7483781208969292,3.776680501302083,0.7529645001446759,26378,0
