Generation,Seed,Elite_Fitness,Best_Fitness,Mean_Fitness,Best_Proxy_MPNN,Best_Proxy_MPNN_norm,Best_ESM,Best_ESM_norm,Best_ThermoMPNN_ddG,Best_ThermoMPNN_norm,ESM_cache
148,42,0.6996639226838384,0.7041240140766745,0.6801716706886559,0.6096405775198989,0.8808245020349857,3.621730573972066,0.6351442144976721,-0.11831749280293782,0.701290021402804,40075
149,42,0.6998181431537775,0.7041240140766745,0.6799499614222189,0.6096405775198989,0.8808245020349857,3.621730573972066,0.6351442144976721,-0.11831749280293782,0.701290021402804,40343
150,42,0.7000578767200254,0.7041240140766745,0.6804771310100538,0.6096405775198989,0.8808245020349857,3.621730573972066,0.6351442144976721,-0.11831749280293782,0.701290021402804,40612
151,42,0.7002896282694472,0.7041240140766745,0.6813284780948184,0.6096405775198989,0.8808245020349857,3.621730573972066,0.6351442144976721,-0.11831749280293782,0.701290021402804,40881
152,42,0.7004132054014548,0.7041240140766745,0.6808850153233487,0.6096405775198989,0.8808245020349857,3.621730573972066,0.6351442144976721,-0.11831749280293782,0.701290021402804,41150
153,42,0.7004376990696625,0.7041240140766745,0.6807034544481458,0.6096405775198989,0.8808245020349857,3.621730573972066,0.6351442144976721,-0.11831749280293782,0.701290021402804,41419
154,42,0.7008285176680593,0.7046454725357933,0.6814928939843308,0.608367537106001,0.8786975714466889,3.6406963070233664,0.6367246922519473,-0.12166083455085755,0.7018120404016066,41687
155,42,0.7009788995035255,0.7046454725357933,0.6826227192743222,0.608367537106001,0.8786975714466889,3.6406963070233664,0.6367246922519473,-0.12166083455085755,0.7018120404016066,41956
156,42,0.701036318420577,0.7046454725357933,0.682671158758198,0.608367537106001,0.8786975714466889,3.6406963070233664,0.6367246922519473,-0.12166083455085755,0.7018120404016066,42225
157,42,0.7012632342653481,0.7046454725357933,0.6823247179884308,0.608367537106001,0.8786975714466889,3.6406963070233664,0.6367246922519473,-0.12166083455085755,0.7018120404016066,42492
158,42,0.7018148513689071,0.7046454725357933,0.6823822840064543,0.608367537106001,0.8786975714466889,3.6406963070233664,0.6367246922519473,-0.12166083455085755,0.7018120404016066,42762
159,42,0.7021312160025388,0.7046454725357933,0.6830846281443683,0.608367537106001,0.8786975714466889,3.6406963070233664,0.6367246922519473,-0.12166083455085755,0.7018120404016066,43030
160,42,0.7023217649394965,0.7046454725357933,0.683692287189128,0.608367537106001,0.8786975714466889,3.6406963070233664,0.6367246922519473,-0.12166083455085755,0.7018120404016066,43300
161,42,0.7023749478509499,0.7046454725357933,0.6847934470761547,0.608367537106001,0.8786975714466889,3.6406963070233664,0.6367246922519473,-0.12166083455085755,0.7018120404016066,43569
162,42,0.7024024396264146,0.7046454725357933,0.684583476993029,0.608367537106001,0.8786975714466889,3.6406963070233664,0.6367246922519473,-0.12166083455085755,0.7018120404016066,43839
163,42,0.7024493592391298,0.7046454725357933,0.6840895369355137,0.608367537106001,0.8786975714466889,3.6406963070233664,0.6367246922519473,-0.12166083455085755,0.7018120404016066,44108
164,42,0.7025912352958003,0.7046454725357933,0.6847950668703237,0.608367537106001,0.8786975714466889,3.6406963070233664,0.6367246922519473,-0.12166083455085755,0.7018120404016066,44378
165,42,0.70265331225475,0.7046454725357933,0.6847929121284182,0.608367537106001,0.8786975714466889,3.6406963070233664,0.6367246922519473,-0.12166083455085755,0.7018120404016066,44647
166,42,0.7026865907286537,0.7046454725357933,0.6856344365075683,0.608367537106001,0.8786975714466889,3.6406963070233664,0.6367246922519473,-0.12166083455085755,0.7018120404016066,44915
167,42,0.7029000262678835,0.7049749537507146,0.6851330238789548,0.6074127242679265,0.8771023191599361,3.7115112423896788,0.6426259368658066,-0.07251399159431457,0.694138404952747,45183
168,42,0.7030015472626906,0.7049749537507146,0.6852309602673563,0.6074127242679265,0.8771023191599361,3.7115112423896788,0.6426259368658066,-0.07251399159431457,0.694138404952747,45452
169,42,0.7030015472626906,0.7049749537507146,0.6842100836692558,0.6074127242679265,0.8771023191599361,3.7115112423896788,0.6426259368658066,-0.07251399159431457,0.694138404952747,45720
170,42,0.703162199574127,0.7049749537507146,0.6863827707179242,0.6074127242679265,0.8771023191599361,3.7115112423896788,0.6426259368658066,-0.07251399159431457,0.694138404952747,45990
171,42,0.7031964922744351,0.7049749537507146,0.6857676082841763,0.6074127242679265,0.8771023191599361,3.7115112423896788,0.6426259368658066,-0.07251399159431457,0.694138404952747,46259
172,42,0.7034023171939862,0.7049749537507146,0.6857623282487774,0.6074127242679265,0.8771023191599361,3.7115112423896788,0.6426259368658066,-0.07251399159431457,0.694138404952747,46529
173,42,0.7036553457637275,0.7070538217117107,0.6851739891069193,0.6065973566573296,0.8757400448026161,3.6978373010953267,0.6414864417579439,-0.13487530152002972,0.7038753062407185,46796
174,42,0.7039411156450972,0.7070538217117107,0.685842072442245,0.6065973566573296,0.8757400448026161,3.6978373010953267,0.6414864417579439,-0.13487530152002972,0.7038753062407185,47064
175,42,0.7039429148962201,0.7070538217117107,0.6847715144650337,0.6065973566573296,0.8757400448026161,3.6978373010953267,0.6414864417579439,-0.13487530152002972,0.7038753062407185,47334
176,42,0.704119146918305,0.7070538217117107,0.6871601694663667,0.6065973566573296,0.8757400448026161,3.6978373010953267,0.6414864417579439,-0.13487530152002972,0.7038753062407185,47602
177,42,0.7042575987956996,0.7070538217117107,0.68746870147591,0.6065973566573296,0.8757400448026161,3.6978373010953267,0.6414864417579439,-0.13487530152002972,0.7038753062407185,47871
178,42,0.7044414482359838,0.7070538217117107,0.6871064293371095,0.6065973566573296,0.8757400448026161,3.6978373010953267,0.6414864417579439,-0.13487530152002972,0.7038753062407185,48138
179,42,0.7045308061150072,0.7070538217117107,0.6875513806194704,0.6065973566573296,0.8757400448026161,3.6978373010953267,0.6414864417579439,-0.13487530152002972,0.7038753062407185,48407
180,42,0.7048781654420767,0.707772260764873,0.6881652533164705,0.6060449352243069,0.8748170874238089,3.7821309288342793,0.6485109107361899,-0.07917196154594422,0.6951779597067207,48676
181,42,0.7049786415563947,0.707772260764873,0.6873282875660022,0.6060449352243069,0.8748170874238089,3.7821309288342793,0.6485109107361899,-0.07917196154594422,0.6951779597067207,48942
182,42,0.7050403190378085,0.707772260764873,0.6878197758791753,0.6060449352243069,0.8748170874238089,3.7821309288342793,0.6485109107361899,-0.07917196154594422,0.6951779597067207,49212
183,42,0.7052210809002517,0.707772260764873,0.6879681662305908,0.6060449352243069,0.8748170874238089,3.7821309288342793,0.6485109107361899,-0.07917196154594422,0.6951779597067207,49480
184,42,0.7054789834459807,0.707772260764873,0.6891252434195448,0.6060449352243069,0.8748170874238089,3.7821309288342793,0.6485109107361899,-0.07917196154594422,0.6951779597067207,49750
185,42,0.7058074352517371,0.707772260764873,0.6903636704581866,0.6060449352243069,0.8748170874238089,3.7821309288342793,0.6485109107361899,-0.07917196154594422,0.6951779597067207,50019
186,42,0.7060500276023326,0.707772260764873,0.6902034669937819,0.6060449352243069,0.8748170874238089,3.7821309288342793,0.6485109107361899,-0.07917196154594422,0.6951779597067207,50287
187,42,0.706206853911834,0.707772260764873,0.6904854104292882,0.6060449352243069,0.8748170874238089,3.7821309288342793,0.6485109107361899,-0.07917196154594422,0.6951779597067207,50556
188,42,0.7065317940046285,0.7088040589386483,0.6914407394865122,0.6073165463921119,0.8769416301010858,3.817964669068654,0.6514970557557213,-0.06025303204854328,0.6922240168019016,50826
189,42,0.7066220370526766,0.7088040589386483,0.6913431487634225,0.6073165463921119,0.8769416301010858,3.817964669068654,0.6514970557557213,-0.06025303204854328,0.6922240168019016,51093
190,42,0.7067733743777064,0.7088040589386483,0.6907312814329866,0.6073165463921119,0.8769416301010858,3.817964669068654,0.6514970557557213,-0.06025303204854328,0.6922240168019016,51360
191,42,0.7069511087978415,0.7094342321053868,0.6884338092612425,0.6014672781483037,0.8671689729166867,3.830981429417928,0.6525817857848274,-0.10385450522104898,0.699031815432119,51628
192,42,0.7070175852585243,0.7094342321053868,0.6897228362900554,0.6014672781483037,0.8671689729166867,3.830981429417928,0.6525817857848274,-0.10385450522104898,0.699031815432119,51897
193,42,0.7071998689467659,0.7094342321053868,0.6916295394052967,0.6014672781483037,0.8671689729166867,3.830981429417928,0.6525817857848274,-0.10385450522104898,0.699031815432119,52167
194,42,0.7074175123398447,0.7094342321053868,0.6919919586240115,0.6014672781483037,0.8671689729166867,3.830981429417928,0.6525817857848274,-0.10385450522104898,0.699031815432119,52433
195,42,0.7077801183878792,0.7094946453252626,0.6923471428068323,0.6046279300766754,0.8724496279469777,3.824377453327179,0.6520314544439315,-0.08847159147262573,0.6966299750463378,52702
196,42,0.7078571395147011,0.7094946453252626,0.6927836556222543,0.6046279300766754,0.8724496279469777,3.824377453327179,0.6520314544439315,-0.08847159147262573,0.6966299750463378,52971
197,42,0.7079042682062557,0.7094946453252626,0.6922989374098973,0.6046279300766754,0.8724496279469777,3.824377453327179,0.6520314544439315,-0.08847159147262573,0.6966299750463378,53235
198,42,0.707963062195719,0.7094946453252626,0.6927786240509243,0.6046279300766754,0.8724496279469777,3.824377453327179,0.6520314544439315,-0.08847159147262573,0.6966299750463378,53502
199,42,0.7081363011531642,0.7097759911190142,0.6928055725081901,0.6029466053399546,0.8696405568661607,3.8533111612002053,0.6544425967666837,-0.08073455293973288,0.6954219378748009,53768
