Generation,Seed,Elite_Fitness,Best_Fitness,Mean_Fitness,Best_Proxy,Best_Proxy_norm,Best_ESM,Best_ESM_norm,ESM_cache,Fitness_cache
169,42,0.8352045721367527,0.8387479472505394,0.7897182803197027,0.5670310958828002,0.74193623430663,4.922148132324219,0.8802386813693577,43929,0
170,42,0.8352940074342119,0.8387479472505394,0.7917745380889801,0.5670310958828002,0.74193623430663,4.922148132324219,0.8802386813693577,44160,0
171,42,0.835434202020809,0.8387479472505394,0.788197998209771,0.5670310958828002,0.74193623430663,4.922148132324219,0.8802386813693577,44393,0
172,42,0.8354393865577688,0.8387479472505394,0.7893897238099303,0.5670310958828002,0.74193623430663,4.922148132324219,0.8802386813693577,44629,0
173,42,0.8354393865577688,0.8387479472505394,0.7871787829421614,0.5670310958828002,0.74193623430663,4.922148132324219,0.8802386813693577,44864,0
174,42,0.8354393865577688,0.8387479472505394,0.7881334762853552,0.5670310958828002,0.74193623430663,4.922148132324219,0.8802386813693577,45105,0
175,42,0.8354393865577688,0.8387479472505394,0.7895718334059914,0.5670310958828002,0.74193623430663,4.922148132324219,0.8802386813693577,45345,0
176,42,0.8354393865577688,0.8387479472505394,0.7868408721281674,0.5670310958828002,0.74193623430663,4.922148132324219,0.8802386813693577,45590,0
177,42,0.8354729975033716,0.8387479472505394,0.7848988571512809,0.5670310958828002,0.74193623430663,4.922148132324219,0.8802386813693577,45832,0
178,42,0.8356080660812009,0.8387479472505394,0.7866407947954306,0.5670310958828002,0.74193623430663,4.922148132324219,0.8802386813693577,46079,0
179,42,0.8356080660812009,0.8387479472505394,0.7864885836182809,0.5670310958828002,0.74193623430663,4.922148132324219,0.8802386813693577,46324,0
180,42,0.835631045177971,0.8387479472505394,0.790787924205595,0.5670310958828002,0.74193623430663,4.922148132324219,0.8802386813693577,46563,0
181,42,0.835631045177971,0.8387479472505394,0.7885491013480025,0.5670310958828002,0.74193623430663,4.922148132324219,0.8802386813693577,46804,0
182,42,0.835631045177971,0.8387479472505394,0.7909282868275417,0.5670310958828002,0.74193623430663,4.922148132324219,0.8802386813693577,47039,0
183,42,0.83567412406085,0.8387479472505394,0.7892060235399054,0.5670310958828002,0.74193623430663,4.922148132324219,0.8802386813693577,47274,0
184,42,0.83567412406085,0.8387479472505394,0.7938465177607131,0.5670310958828002,0.74193623430663,4.922148132324219,0.8802386813693577,47507,0
185,42,0.8357106551207599,0.8387479472505394,0.7899503454679554,0.5670310958828002,0.74193623430663,4.922148132324219,0.8802386813693577,47731,0
186,42,0.8358235015736384,0.8387479472505394,0.7898559964132005,0.5670310958828002,0.74193623430663,4.922148132324219,0.8802386813693577,47965,0
187,42,0.8358235015736384,0.8387479472505394,0.7911366024291536,0.5670310958828002,0.74193623430663,4.922148132324219,0.8802386813693577,48191,0
188,42,0.8358235015736384,0.8387479472505394,0.7910682994959897,0.5670310958828002,0.74193623430663,4.922148132324219,0.8802386813693577,48421,0
189,42,0.8360136667008511,0.8387479472505394,0.7932731440616091,0.5670310958828002,0.74193623430663,4.922148132324219,0.8802386813693577,48651,0
